,smiles,Caco2_Wang,Lipophilicity_AstraZeneca,Solubility_AqSolDB,HydrationFreeEnergy_FreeSolv,PPBR_AZ,VDss_Lombardo,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ
2024,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,,1.84,,,84.3,,4.0,18.0
2025,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,,1.84,,,93.8,,4.46,18.0
2026,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,,1.84,,,93.8,,4.0,18.0
2027,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,,1.84,,,91.28,,4.46,18.0
2028,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,,1.84,,,91.28,,4.0,18.0
2029,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,0.64,,,,,9.77,
2030,Fc1ccc(-n2cc(C3CCNCC3)c3cc(Cl)ccc32)cc1,,2.4,,,,,,
2031,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4c3occ4)n2)c1,,3.52,,,,,,
2032,CC#Cc1ccnc(-c2cccc([C@@]3(c4cn(CC)c(=O)c(C)c4)N=C(N)c4c(F)cccc43)c2)c1,,4.4,,,,,,
2033,COC(=O)Nc1cnc(-c2ccc(F)cc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,,1.82,,,,,,
2034,CCCCNc1nc(N)c2[nH]c(=O)n(Cc3ccc(OCCN(C)C)nc3)c2n1,,1.9,,,,,,
2035,Cc1cccc(C)c1NC(=O)C(C)N,,-0.15,,,,1.8,,
2036,NC1CCN(c2nccc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2Cl)CC1,,1.19,,,,,,41.0
2037,COc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,,2.92,,,,,,
2038,Cc1ccc(OC(=O)N2CCN3CCC2CC3)cc1,,1.02,,,,,,
2039,CC(=O)Nc1ccc2cnn(-c3nc4c(C#N)cnn4c(NC4CC4)c3)c2c1,,3.44,,,98.09,,,
2040,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc23)c(O)c1,,0.77,,,,,,
2041,CN1CCOc2nc(C#Cc3ccccc3)ccc21,,3.8,,,,,,
2042,CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1,,4.03,,,,,150.0,94.0
2043,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(C(=O)Cc2ccccc2)C1)C1CCCCC1,,1.32,,,62.4,,,
2044,O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1,,1.38,,,53.45,,149.0,3.0
2045,N#Cc1ccc(Nc2nccc(NC3CC3)n2)cc1,,3.01,,,,,,45.0
2046,N#Cc1cc(CN2CCC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,,1.22,,,,,,
2047,C[C@@H]1CN(C(=O)OCC(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,,2.3,,,,,,
2048,CN(C)CC(O)COc1ccc(Nc2nccc(N(CC#N)c3cc(Cl)ccc3Cl)n2)cc1,,2.4,,,,,,
2049,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCC3)cc(N3CCOCC3)c2)n1,,3.8,,,,,,
2050,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1,,3.97,,,,,,
2051,Cn1cnc(-c2ccccc2)c1C#Cc1ccnc(N)n1,,2.94,,,,,,
2052,CNC(=O)c1cc(C(=O)c2ccc(Cl)cc2)c(Br)[nH]1,,3.1,,,98.61,,,
2053,CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,,1.0,,,96.5,,,
2054,CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,,1.0,,,98.4,,,
2055,CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,,1.0,,,95.82,,,
2056,N#Cc1ccc(-c2csc(Nc3ccc(O)cc3)n2)cc1,,4.1,,,,,,
2057,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(C)=O)cc2)CC1,,2.09,,,,,,3.0
2058,Cc1ccc(S(=O)(=O)c2ccccc2)cc1,,2.74,,,,,,
2059,CC(NC(=O)C1(N)CCN(c2ncnc3c2cc[nH]3)CC1)c1ccc(F)cc1,,2.4,,,,,,
2060,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1NCCN1CCCCC1,,2.52,,,79.92,,,
2061,COc1ccc(Sc2c(C)n(CC(=O)O)c3ccc(C)cc23)cc1,,1.01,,,,,,3.0
2062,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,,1.21,,,95.43,,7.0,31.0
2063,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,,1.21,,,98.73,,7.0,31.0
2064,Cc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,,2.18,,,,,,7.0
2065,O=C(Nc1cccc(Cl)c1)c1ccccn1,,3.4,,,95.12,,150.0,
2066,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,,1.73,,,,,23.2,
2067,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N(Cc1ccccn1)c1ccc(N2CCNCC2)cc1,,3.0,,,97.32,,,
2068,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N(Cc1ccccn1)c1ccc(N2CCNCC2)cc1,,3.0,,,97.81,,,
2069,O=c1[nH]cnc2c1c(-c1cccs1)cs2,,2.18,,,98.89,,,
2070,CC(C)n1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,,4.02,,,,,,
2071,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,,3.6,-4.1546,,98.51,18.0,,
2072,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,,3.6,-4.1546,,98.54,18.0,,
2073,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ncccc4s3)CC2)CC1,,1.4,,,,,,
2074,Nc1ccccc1NC(=O)c1ccc(-c2nccs2)cc1,,2.3,,,,,,
2075,CCN1CCOc2cc(COc3ccccc3)cnc21,,3.7,,,,,,
2076,Nc1ncc(-c2ccc(F)cc2)[nH]1,,1.39,,,,,,
2077,Clc1cc(Nc2ncnc3c2c(OCCN2CCCC2)n[nH]3)ccc1OCc1ccccn1,,2.87,,,,,,
2078,COc1ccc(-c2ccc3nc(N)sc3c2)cn1,,3.2,,,96.17,,,7.76
2079,COc1ccc(-c2ccnc(N)n2)cc1,,2.08,,,,,,41.0
2080,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3c(C2)c2ccccc2[nH]3)CC1,,2.66,,,,,,
2081,NC(=O)NC(=O)C(Nc1ccc2CCCc2c1)c1ccccc1,,3.3,,,94.19,,54.95,27.54
2082,NC(=O)NC(=O)C(Nc1ccc2CCCc2c1)c1ccccc1,,3.3,,,94.19,,13.8,27.54
2083,NC(=O)NC(=O)C(Nc1ccc2CCCc2c1)c1ccccc1,,3.3,,,97.0,,54.95,27.54
2084,NC(=O)NC(=O)C(Nc1ccc2CCCc2c1)c1ccccc1,,3.3,,,97.0,,13.8,27.54
2085,COc1cc2nnc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1,,2.35,,,92.16,,,
2086,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc(CO)c2)n1,,1.0,,,,,,
2087,Cc1ccc2c(c1)c(-c1ccnc3c(C#N)cccc13)c(C)n2CC(=O)O,,0.52,,,98.29,,,3.0
2088,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,,3.24,,,95.43,,83.18,34.67
2089,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,,3.24,,,95.43,,12.59,34.67
2090,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,,3.24,,,94.19,,83.18,34.67
2091,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,,3.24,,,94.19,,12.59,34.67
2092,CCOc1ccc2nc(N)sc2c1,,2.4,,,,,12.02,19.95
2093,CCOc1ccc2nc(N)sc2c1,,2.4,,,,,74.13,19.95
2094,c1ccc(Nc2ccnc3ccccc23)cc1,,2.78,,,,,,
2095,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,,1.6,,,47.12,,,
2096,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ccc2ccc(C(=O)NCC3CCCC3)cc21,,1.93,,,,,,
2097,NC1=NN(c2cccc(C(F)(F)F)c2)CC1,,2.55,,,,,,
2098,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3)c2s1,,-0.03,,,81.36,,3.0,3.0
2099,CC(C)(C(=O)Nc1nnc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccc(Cl)cc1,,2.96,,,,,,
2100,Cc1ccc(C(=O)N2CCC(C(=O)c3ccc(Cl)cc3)CC2)cc1,,3.79,,,,,,
2101,c1ccc(-c2nc3ccccc3[nH]2)nc1,,2.5,,,,,,
2102,CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2cccnc2)cc1,,3.65,,,,,,
2103,O=C(O)CO[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2c([nH]1)c(Cl)c(Cl)s2,,1.38,,,,,,
2104,COc1cc(CCc2cc(Nc3ccnc(NCc4ccccn4)n3)n[nH]2)cc(OC)c1,,3.5,,,,,,
2105,O=C(NS(=O)(=O)c1ccc(NCCSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(N2CCNCC2)cc1,,-0.04,,,,,,
2106,Nc1nc(Nc2ccc3nc(-c4ccc(F)cc4)cc(N)c3c2)cc(-c2ccc(C(F)(F)F)cc2)n1,,1.54,,,,,,
2107,O=C(Nc1ncc(F)s1)[C@H](CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,,3.19,,,,,,
2108,N=C(N)SCc1ccc(Cl)c(Cl)c1,,1.28,,,,,,
2109,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,,1.7,,,51.73,1.9,3.0,
2110,Cc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1,,3.6,,,,,,
2111,COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,,1.5,,,99.58,,,
2112,Oc1ncc(NCc2ccccc2)c(O)n1,,0.82,,,36.53,,,
2113,COc1cc(-c2ccc(Nc3ccccc3C(=O)O)c(OC)c2)ccc1Nc1ccccc1C(=O)O,,1.8,,,,,31.62,6.61
2114,COc1cc(C(=O)c2cc(Cl)ccc2N)cc(OC)c1OC,,3.38,,,,,,
2115,N#Cc1cccnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,,1.58,,,,,,
2116,CN(C)CC1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1,,2.88,,,,,,
2117,COc1ccc2cc(CCC(C)=O)ccc2c1,,3.06,-1.46,,,,,
2118,Cc1noc2cc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12,,2.67,,,,,30.2,
2119,Cc1noc2cc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12,,2.67,,,,,9.33,
2120,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(Cc2ccccc2)C1)C1CCCCC1,,1.49,,,48.85,,,
2121,O=C(Nc1ccc(O)cc1)c1ccc(O)cc1,,1.5,,,,,,
2122,COC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1cccc2ccccc12,,3.58,,,,,,
2123,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCCC1)CCC(=O)N2C,,2.87,,,,,,
2124,Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)n1C(C)C,,2.39,,,,,,
2125,Cc1ccc(OCC(=O)O)c(-n2nc3ccccc3n2)c1,,-0.84,,,,,,
2126,Cc1ccc(-c2ccc3c(n2)ccc2c3c3c(s2)C(=O)N[C@H](C)CN3)cn1,,3.6,,,98.86,,6.92,
2127,Cc1ccc(-c2ccc3c(n2)ccc2c3c3c(s2)C(=O)N[C@H](C)CN3)cn1,,3.6,,,84.9,,6.92,
2128,Cc1ccc(-c2ccc3c(n2)ccc2c3c3c(s2)C(=O)N[C@H](C)CN3)cn1,,3.6,,,97.71,,6.92,
2129,Cc1c(Cc2ccccc2)c(=O)n2nc(NCc3ccc(Cl)cc3)nc2[nH]1,,3.7,,,,,,
2130,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(F)cc54)CC3)nc2N1,,0.9,,,83.04,,,
2131,c1ccc(Nc2ccccc2)cc1,,3.2,-3.5042,,,,,
2132,CSCCC(NC(=O)c1ccccc1)c1nc2ccccc2n1Cc1ccc(C#N)cc1,,4.24,,,97.55,,150.0,150.0
2133,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccncc2C#N)cn1,,3.33,,,,,,
2134,CCN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,,3.14,,,,,,
2135,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@@H]2COCCN2)c1,,1.61,,,98.4,,26.0,40.5
2136,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@@H]2COCCN2)c1,,1.61,,,98.4,,20.0,40.5
2137,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@@H]2COCCN2)c1,,1.61,,,98.44,,26.0,40.5
2138,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@@H]2COCCN2)c1,,1.61,,,98.44,,20.0,40.5
2139,COc1ccc2c(c1)cc(C(=O)O)n2Cc1ccc(Cl)c(Cl)c1,,1.66,,,,,,
2140,NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,,1.61,,,,,,
2141,C[C@H](N)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,,1.66,,,,,,
2142,CN1CCNc2nc(CCOc3ccc(C[C@H](NC(=O)c4c(Cl)cccc4Cl)C(=O)O)cc3)ccc21,,0.07,,,,,,
2143,c1ccc(CSc2nc3cccnc3[nH]2)cc1,,3.22,,,,,91.0,28.0
2144,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,4.5,,,99.71,,14.13,3.0
2145,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,4.5,,,99.71,,5.37,3.0
2146,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,4.5,,,99.56,,14.13,3.0
2147,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,4.5,,,99.56,,5.37,3.0
2148,C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(N2CCOCC2)n1)c1ncc(F)cn1,,2.26,,,88.35,,,
2149,CCN(CC)CCNC(=O)c1ccc(N)cc1,,-0.92,,,,2.2,,
2150,CC(C)Oc1cc(OCCc2cscc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,,1.74,,,,,,
2151,O=C(Nc1ccc(Nc2ccc(NC(=O)c3ccccc3)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O)c1ccccc1,,2.63,,,,,,
2152,COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2Br)cc1OC,,3.49,,,,,,
2153,COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1,,1.5,,,,,,
2154,NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3CC2CC2)c1,,0.07,,,,,,
2155,Cc1cc(COC(=O)Nc2ccc(-c3ccccc3)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c2=O)cc(C)n1,,2.38,,,,,,
2156,COCCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,,3.41,,,,,,
2157,CN[C@@H](C)[C@H](O)c1ccccc1,,-1.15,-0.4147,,,,,
2158,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3c(C2)c2cccc(C(F)(F)F)c2[nH]3)CC1,,3.75,,,,,,
2159,O=C(N[C@@H](Cc1ccc(OCCNc2nc3ccccc3[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,,0.6,,,,,,
2160,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,-0.58,,,,,10.47,42.66
2161,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,,1.69,,,,,,
2162,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1,,2.67,,,,,,26.33
2163,CN1CCN(C(=O)[C@@H]2CCCC[C@H]2C(=O)NCC#N)CC1,,-0.1,,,,,,
2164,Fc1ccc(C2CC=CCNC2)cc1Cl,,1.33,,,,,,
2165,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1cc(Cl)cc(Cl)c1,,3.36,,,,,,
2166,CN1CCC(c2cc(N3CCOCC3)nc(-c3cccc4c3cc[nH]4)n2)(S(C)(=O)=O)CC1,,1.9,,,,,,
2167,C[C@@H](NC(=O)c1cccnc1Oc1ccccc1)c1ccccc1,,3.14,,,,,,
2168,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4ccc(Cl)cc4)c3)C2)c(=O)[nH]c1=O,,2.12,,,98.61,,89.13,
2169,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(C)cc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1,,1.93,,,,,,150.0
2170,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(OC)cc2)C1)C(C)(C)C,,1.45,,,,,,
2171,COC(=O)COc1ccc(O)cc1,,0.92,,,,,,
2172,C(=C/c1n[nH]nn1)\c1ccccc1,,-0.4,,,,,3.0,3.0
2173,CN(C)CCC=C1c2ccccc2C=Cc2ccccc12,,2.83,,,92.16,,,4.07
2174,CN(C)CCC=C1c2ccccc2C=Cc2ccccc12,,2.83,,,88.35,,,4.07
2175,O=C(NCCCCCCNCCc1ccc(O)c2c1sc(O)n2)Nc1ccccc1,,1.26,,,,,98.0,11.0
2176,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,,-1.1,,,,,3.0,13.8
2177,COc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,0.89,,,95.91,,,3.0
2178,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N1C[C@H](O)[C@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,,2.8,,,,,,
2179,CCOc1ccc(-n2c([C@@H](C)N(CC3CCN(C)CC3)C(=O)Cc3ccc(F)c(C(F)(F)F)c3)nc3ncccc3c2=O)cc1,,1.4,,,87.11,,19.95,21.38
2180,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,,3.07,,,,,,
2181,CC(C)Cn1c(=O)n(C)c(=O)c2c1sc(Oc1cccc3ccccc13)c2C(=O)N1CC[C@@H](O)C1,,2.87,,,99.28,,,
2182,O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1F,,3.85,,,,,,
2183,CCC(=O)NCC[C@@H]1CCc2ccc3OCCc3c21,,2.57,,,,,,
2184,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,2.5,,,99.74,0.2,,
2185,O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,,2.54,,,,,,
2186,Clc1cccc(Cl)c1-c1nnc2cccc(Cl)n12,,2.66,,,,,,
2187,CNCCCN1c2ccccc2CCc2ccccc21,,1.24,-3.6576170412,,95.33,15.0,6.92,10.47
2188,CNCCCN1c2ccccc2CCc2ccccc21,,1.24,-3.6576170412,,95.33,15.0,150.0,10.47
2189,CNCCCN1c2ccccc2CCc2ccccc21,,1.24,-3.6576170412,,81.01,15.0,6.92,10.47
2190,CNCCCN1c2ccccc2CCc2ccccc21,,1.24,-3.6576170412,,81.01,15.0,150.0,10.47
2191,CNCCCN1c2ccccc2CCc2ccccc21,,1.24,-3.6576170412,,85.19,15.0,6.92,10.47
2192,CNCCCN1c2ccccc2CCc2ccccc21,,1.24,-3.6576170412,,85.19,15.0,150.0,10.47
2193,Cc1cn([C@H]2CCCN([C@H](C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,,-0.3,,,89.91,,3.39,
2194,Cc1cn([C@H]2CCCN([C@H](C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,,-0.3,,,98.44,,3.39,
2195,Cc1cn([C@H]2CCCN([C@H](C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,,-0.3,,,97.07,,3.39,
2196,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,,-0.07,,,85.19,,3.0,25.0
2197,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,,-0.07,,,85.19,,10.0,25.0
2198,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,,-0.07,,,82.39,,3.0,25.0
2199,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,,-0.07,,,82.39,,10.0,25.0
2200,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,,-0.07,,,80.65,,3.0,25.0
2201,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,,-0.07,,,80.65,,10.0,25.0
2202,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,,-0.07,,,70.1,,3.0,25.0
2203,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,,-0.07,,,70.1,,10.0,25.0
2204,CC(=O)NC[C@H]1CN(c2ccc(-n3ccc(C#N)c3)c(F)c2)C(=O)O1,,1.6,,,,,,
2205,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3ccccc3)n2)CC1,,2.6,,,,,,
2206,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4ccc5OCC(=O)Nc5n4)[C@H](O)C3)c2c1,,0.39,,,86.32,,,
2207,O=S(=O)(Nc1nnc(-c2ccccc2)s1)c1ccc(Cl)cc1,,1.14,,,,,,16.0
2208,Cn1sc(=O)c2cc(S(=O)(=O)NC3CC3)ccc21,,1.3,,,,,150.0,
2209,COc1ccc(-c2n[nH]c(NC(=O)Cc3ccc4ccccc4c3)c2)cc1OC,,3.1,,,,,,
2210,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@@H]1CCN(Cc2ccc(C(F)(F)F)nc2)C[C@@H]1F,,1.8,,,,,,
2211,Cc1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1,,2.6,,,,,,
2212,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ccc2ccc(NC(=O)OC3CCCC3)cc21,,2.2,,,,,,
2213,CCCc1c(OCc2ccc(C(=O)O)cc2)ccc(C(C)=O)c1O,,2.1,,,,,,
2214,Clc1ccc(-c2nnc3cccc(Cl)n23)c(Cl)c1,,2.88,,,,,,
2215,CCn1c(-c2ccnc(Nc3ccc(S(=O)(=O)NCCOC)cc3)n2)cnc1C,,2.44,,,,,,
2216,O=C(NO)c1ccc(NS(=O)(=O)c2ccccc2)cc1,,0.75,,,,,,12.0
2217,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,,1.6,,,92.32,,,
2218,Nc1ccnc(-c2cccnc2)n1,,0.44,,,,,,
2219,Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(N)=O)CC3)cc2)nc1C(N)=O,,2.7,,,87.11,,,
2220,Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(N)=O)CC3)cc2)nc1C(N)=O,,2.7,,,94.44,,,
2221,O=c1[nH]n(C(c2ccccn2)C2CCCC2)c(=O)c2c(O)c3ccc(Cl)cc3nc12,,1.9,,,,,,
2222,Cc1cccc(NS(=O)(=O)c2ccc(-c3ccc(C#N)cc3)cc2)n1,,2.42,,,,,,
2223,C[C@@H](Oc1cc(-c2cn(C3CCNCC3)nc2)cnc1N)c1c(Cl)ccc(F)c1Cl,,2.33,,,94.79,,,
2224,C[C@@H](Oc1cc(-c2cn(C3CCNCC3)nc2)cnc1N)c1c(Cl)ccc(F)c1Cl,,2.33,,,92.16,,,
2225,C[C@@H](Oc1cc(-c2cn(C3CCNCC3)nc2)cnc1N)c1c(Cl)ccc(F)c1Cl,,2.33,,,95.53,,,
2226,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,,0.9,,,,,,
2227,Cc1ccccc1C(=O)NCC12CC3CC(CC(C3)C1)C2,,4.28,,,,,,
2228,CN1CCN(C(=O)c2ccc(C(=C3CCN(Cc4cscn4)CC3)c3cccc4cccnc34)cc2)CC1,,1.98,,,,,,
2229,CC1(C)N=C(N)N=C(N)N1c1ccc(Oc2ccc(Cl)cc2)c(Cl)c1,,0.79,,,,,,
2230,COc1ccc(-n2cnc3cc(NS(=O)(=O)c4ccccc4)ccc32)cc1,,3.7,,,,,,
2231,O=C(O)c1ccccc1CN1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.48,,,70.1,,,3.0
2232,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCN(C(C)=O)CC4)c3)ncc2C#N)s1,,3.2,,,98.21,,150.0,150.0
